,sombra_media_%,sombra_mediana_%,sombra_p90_%,sombra_max_%,h_con_sombra,h_sombra_>10%,h_sombra_>50%,sombra_irr_ponderada_%,energia_bloqueada_kWh_m2,energia_incidente_kWh_m2
SA17_ST126,81.35,100.0,100.0,100.0,8740,7036,6980,48.98,48.53,50.55
SA17_ST133,84.51,100.0,100.0,100.0,8757,7351,7281,52.87,52.38,46.7
SA17_ST130,83.2,100.0,100.0,100.0,8760,7228,7166,51.41,50.94,48.14
SA17_ST136,86.06,100.0,100.0,100.0,8755,7486,7423,55.48,54.97,44.11
SA17_ST144,87.27,100.0,100.0,100.0,8749,7627,7545,57.18,56.65,42.43
SA17_ST121,81.38,100.0,100.0,100.0,8731,7065,6990,51.61,51.13,47.94
SA17_ST115,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST118,81.82,100.0,100.0,100.0,8736,7166,7015,55.48,54.97,44.11
SA17_ST119,81.27,100.0,100.0,100.0,8731,7071,6971,52.65,52.16,46.92
SA17_ST127,81.7,100.0,100.0,100.0,8745,7074,7014,49.4,48.95,50.13
SA17_ST139,86.68,100.0,100.0,100.0,8755,7537,7484,56.01,55.49,43.58
SA17_ST114,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST157,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST161,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST149,89.15,100.0,100.0,100.0,8753,7770,7722,63.26,62.67,36.4
SA17_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST155,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST148,88.57,100.0,100.0,100.0,8752,7713,7668,61.39,60.83,38.25
SA17_ST164,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST160,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST145,86.52,100.0,100.0,100.0,7673,7645,7584,54.91,54.41,44.67
SA17_ST156,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST154,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST152,90.53,100.0,100.0,100.0,8754,7898,7854,68.46,67.82,31.25
SA17_ST163,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST158,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST162,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST153,95.0,100.0,100.0,100.0,8760,8760,8195,83.56,82.79,16.29
SA17_ST147,88.22,100.0,100.0,100.0,8752,7665,7634,60.29,59.74,39.34
SA17_ST150,89.59,100.0,100.0,100.0,8753,7805,7764,64.64,64.05,35.03
SA17_ST151,90.01,100.0,100.0,100.0,8755,7856,7805,66.33,65.72,33.36
SA17_ST159,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST146,87.9,100.0,100.0,100.0,8750,7646,7605,59.29,58.74,40.33
SA18_ST1,92.26,100.0,100.0,100.0,8760,8760,8728,76.92,76.21,22.87
SA17_ST204,92.72,100.0,100.0,100.0,8760,8140,8075,74.79,74.1,24.98
SA17_ST201,88.97,100.0,100.0,100.0,8760,7789,7709,65.59,64.99,34.09
SA17_ST189,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST193,79.81,100.0,100.0,100.0,8760,6882,6828,55.69,55.17,43.9
SA17_ST199,86.19,100.0,100.0,100.0,8760,7517,7451,61.82,61.25,37.83
SA17_ST202,90.33,100.0,100.0,100.0,8760,7934,7834,68.61,67.98,31.1
SA17_ST205,93.93,100.0,100.0,100.0,8760,8283,8184,78.61,77.89,21.19
SA17_ST181,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST198,84.5,100.0,100.0,100.0,8760,7402,7275,60.03,59.48,39.6
SA17_ST187,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST180,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST196,81.75,100.0,100.0,100.0,8760,7087,7017,56.56,56.04,43.03
SA18_ST2,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA17_ST192,79.63,100.0,100.0,100.0,8760,6873,6792,56.61,56.09,42.99
SA17_ST177,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST188,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST186,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST184,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA17_ST195,80.61,100.0,100.0,100.0,8760,6990,6900,54.81,54.31,44.77
SA17_ST190,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST197,83.05,100.0,100.0,100.0,8760,7221,7142,58.27,57.73,41.35
SA17_ST194,80.21,100.0,100.0,100.0,8760,6926,6868,55.34,54.83,44.25
SA17_ST200,87.19,100.0,100.0,100.0,8760,7689,7539,62.67,62.09,36.99
SA18_ST3,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.06,0.01
SA17_ST185,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST179,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST182,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST183,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA17_ST191,99.55,100.0,100.0,100.0,8760,8760,8760,99.03,98.12,0.96
SA17_ST203,91.5,100.0,100.0,100.0,8760,8031,7949,71.42,70.76,28.32
SA17_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST33,99.37,100.0,100.0,100.0,8760,8760,8760,98.16,97.25,1.82
SA18_ST31,99.35,100.0,100.0,100.0,8760,8760,8759,98.18,97.27,1.81
SA18_ST28,99.34,100.0,100.0,100.0,8760,8760,8760,98.13,97.22,1.86
SA18_ST16,99.3,100.0,100.0,100.0,8759,8759,8759,98.05,97.15,1.93
SA18_ST20,99.33,100.0,100.0,100.0,8760,8760,8760,98.05,97.15,1.93
SA18_ST26,99.35,100.0,100.0,100.0,8760,8760,8760,98.12,97.21,1.86
SA18_ST29,99.35,100.0,100.0,100.0,8760,8760,8760,98.13,97.23,1.85
SA18_ST32,99.34,100.0,100.0,100.0,8759,8759,8757,98.16,97.25,1.82
SA18_ST8,99.36,100.0,100.0,100.0,8759,8759,8758,98.11,97.21,1.87
SA18_ST25,99.34,100.0,100.0,100.0,8760,8760,8760,98.13,97.22,1.85
SA18_ST14,99.31,100.0,100.0,100.0,8760,8760,8759,98.05,97.15,1.93
SA18_ST7,99.36,100.0,100.0,100.0,8756,8756,8756,98.19,97.29,1.79
SA18_ST23,99.33,100.0,100.0,100.0,8760,8760,8759,98.09,97.19,1.89
SA18_ST34,99.36,100.0,100.0,100.0,8760,8760,8760,98.17,97.27,1.81
SA18_ST19,99.31,100.0,100.0,100.0,8759,8759,8759,98.04,97.13,1.94
SA18_ST4,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST15,99.3,100.0,100.0,100.0,8758,8758,8758,98.07,97.16,1.92
SA18_ST13,99.31,100.0,100.0,100.0,8759,8759,8759,98.05,97.15,1.93
SA18_ST11,99.29,100.0,100.0,100.0,8759,8759,8757,98.03,97.12,1.95
SA18_ST22,99.33,100.0,100.0,100.0,8760,8760,8760,98.08,97.18,1.9
SA18_ST17,99.31,100.0,100.0,100.0,8759,8759,8758,98.06,97.15,1.92
SA18_ST24,99.33,100.0,100.0,100.0,8758,8758,8758,98.11,97.21,1.87
SA18_ST21,99.33,100.0,100.0,100.0,8760,8760,8760,98.07,97.17,1.91
SA18_ST27,99.34,100.0,100.0,100.0,8759,8759,8759,98.12,97.21,1.86
SA18_ST35,99.37,100.0,100.0,100.0,8760,8760,8760,98.18,97.27,1.8
SA18_ST12,99.3,100.0,100.0,100.0,8759,8759,8759,98.04,97.14,1.94
SA18_ST6,99.82,100.0,100.0,100.0,8760,8760,8760,99.5,98.58,0.5
SA18_ST9,99.32,100.0,100.0,100.0,8759,8759,8759,98.07,97.17,1.91
SA18_ST10,99.32,100.0,100.0,100.0,8760,8760,8759,98.05,97.15,1.93
SA18_ST18,99.3,100.0,100.0,100.0,8759,8758,8758,98.06,97.15,1.93
SA18_ST30,99.35,100.0,100.0,100.0,8759,8759,8759,98.13,97.23,1.85
SA18_ST5,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST177,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST160,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST164,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST152,88.97,100.0,100.0,100.0,8749,7812,7741,61.59,61.02,38.06
SA2_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST158,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST151,87.32,100.0,100.0,100.0,8749,7742,7596,57.73,57.2,41.88
SA2_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST163,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST148,82.93,100.0,100.0,100.0,7431,7382,7261,46.94,46.51,52.57
SA2_ST159,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST157,99.98,100.0,100.0,100.0,8759,8759,8759,99.99,99.06,0.01
SA2_ST155,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST161,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST179,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST156,99.99,100.0,100.0,100.0,8760,8760,8759,99.99,99.06,0.01
SA2_ST150,85.77,100.0,100.0,100.0,8752,7601,7417,54.32,53.82,45.26
SA2_ST153,94.93,100.0,100.0,100.0,8759,8759,8276,82.02,81.26,17.82
SA2_ST154,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.06,0.01
SA2_ST162,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA2_ST149,84.96,100.0,100.0,100.0,8752,7473,7347,52.56,52.08,47.0
SA18_ST65,82.57,100.0,100.0,100.0,8732,7172,7093,47.08,46.65,52.43
SA18_ST63,81.83,100.0,100.0,100.0,8728,7077,7023,44.57,44.16,54.92
SA18_ST60,80.77,100.0,100.0,100.0,8729,7004,6922,40.86,40.48,58.6
SA18_ST48,99.44,100.0,100.0,100.0,8760,8760,8760,98.33,97.42,1.65
SA18_ST52,86.71,100.0,100.0,100.0,8758,8758,6708,60.62,60.06,39.02
SA18_ST58,79.49,100.0,100.0,100.0,8726,6881,6800,38.22,37.87,61.21
SA18_ST61,81.36,100.0,100.0,100.0,8729,7033,6977,42.9,42.51,56.57
SA18_ST64,82.13,100.0,100.0,100.0,8730,7112,7049,45.57,45.14,53.93
SA18_ST40,99.38,100.0,100.0,100.0,8760,8759,8759,98.23,97.32,1.76
SA18_ST57,78.83,100.0,100.0,100.0,8736,6798,6735,37.35,37.01,62.07
SA18_ST46,99.4,100.0,100.0,100.0,8759,8759,8758,98.29,97.39,1.69
SA18_ST39,99.37,100.0,100.0,100.0,8758,8758,8757,98.23,97.32,1.76
SA18_ST55,78.12,100.0,100.0,100.0,8729,6802,6647,35.88,35.54,63.53
SA18_ST66,83.23,100.0,100.0,100.0,8728,7221,7157,49.33,48.88,50.2
SA18_ST51,92.1,100.0,100.0,100.0,8760,8760,8758,75.78,75.08,23.99
SA18_ST36,99.37,100.0,100.0,100.0,8759,8759,8758,98.2,97.3,1.78
SA18_ST47,99.41,100.0,100.0,100.0,8759,8759,8759,98.31,97.4,1.67
SA18_ST45,99.4,100.0,100.0,100.0,8760,8760,8760,98.27,97.37,1.71
SA18_ST43,99.4,100.0,100.0,100.0,8760,8760,8759,98.27,97.36,1.72
SA18_ST54,80.01,100.0,100.0,100.0,8743,8737,6688,40.49,40.12,58.96
SA18_ST49,99.44,100.0,100.0,100.0,8760,8760,8760,98.34,97.43,1.65
SA18_ST56,78.29,100.0,100.0,100.0,8728,6750,6684,36.62,36.28,62.8
SA18_ST53,83.54,100.0,100.0,100.0,8752,8752,6646,51.23,50.76,48.32
SA18_ST59,80.09,100.0,100.0,100.0,8729,6925,6856,39.25,38.88,60.19
SA18_ST67,84.01,100.0,100.0,100.0,8727,7321,7238,52.35,51.86,47.21
SA18_ST44,99.38,100.0,100.0,100.0,8758,8758,8758,98.25,97.35,1.73
SA18_ST38,99.38,100.0,100.0,100.0,8760,8759,8759,98.22,97.31,1.77
SA18_ST41,99.4,100.0,100.0,100.0,8760,8760,8760,98.27,97.36,1.72
SA18_ST42,99.41,100.0,100.0,100.0,8760,8760,8760,98.28,97.37,1.71
SA18_ST50,99.43,100.0,100.0,100.0,8760,8760,8759,98.35,97.45,1.63
SA18_ST62,81.59,100.0,100.0,100.0,8732,7051,6998,43.69,43.29,55.79
SA18_ST37,99.37,100.0,100.0,100.0,8760,8760,8759,98.2,97.3,1.78
SA18_ST97,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST95,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST92,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST80,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST84,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST90,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST93,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST96,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST72,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST89,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST78,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST71,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST87,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST98,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST83,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST68,83.39,100.0,100.0,100.0,7346,7329,7307,50.86,50.39,48.69
SA18_ST79,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST77,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST75,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST86,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST81,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST88,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST85,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST91,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST99,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST76,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST70,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST73,99.99,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST74,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST82,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST94,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST69,90.61,100.0,100.0,100.0,8758,8758,7380,72.54,71.87,27.21
SA18_ST129,82.64,100.0,100.0,100.0,8746,7159,7104,51.31,50.84,48.24
SA18_ST127,81.38,100.0,100.0,100.0,8744,7056,6984,48.75,48.3,50.78
SA18_ST124,81.21,100.0,100.0,100.0,8734,7050,6971,49.67,49.21,49.87
SA18_ST112,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST116,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.06,0.01
SA18_ST122,81.58,100.0,100.0,100.0,8736,7048,7008,51.88,51.4,47.67
SA18_ST125,80.95,100.0,100.0,100.0,8739,7020,6939,48.41,47.96,51.11
SA18_ST128,81.96,100.0,100.0,100.0,8748,7130,7047,49.88,49.42,49.66
SA18_ST104,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST121,81.58,100.0,100.0,100.0,8732,7042,7002,52.21,51.73,47.35
SA18_ST110,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST103,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST119,81.43,100.0,100.0,100.0,8732,7071,7002,53.54,53.04,46.03
SA18_ST130,83.2,100.0,100.0,100.0,8760,7222,7160,51.8,51.32,47.75
SA18_ST115,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST100,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST111,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST109,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST107,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST118,81.88,100.0,100.0,100.0,8735,7190,7008,56.14,55.62,43.46
SA18_ST113,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST120,81.37,100.0,100.0,100.0,8734,7034,6993,52.29,51.81,47.27
SA18_ST117,96.71,100.0,100.0,100.0,8760,8760,8760,92.43,91.58,7.5
SA18_ST123,81.56,100.0,100.0,100.0,8731,7060,7006,51.22,50.75,48.33
SA18_ST131,83.73,100.0,100.0,100.0,8760,7281,7207,52.17,51.69,47.39
SA18_ST108,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST102,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST105,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST106,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST114,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST126,81.12,100.0,100.0,100.0,8742,7011,6957,48.63,48.18,50.9
SA18_ST101,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST161,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST159,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST156,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST144,87.67,100.0,100.0,100.0,8745,7671,7573,58.16,57.62,41.45
SA18_ST148,88.58,100.0,100.0,100.0,8752,7734,7666,61.47,60.9,38.18
SA18_ST154,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST157,99.98,100.0,100.0,100.0,8760,8760,8760,99.98,99.06,0.02
SA18_ST160,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST136,86.09,100.0,100.0,100.0,8755,7491,7435,55.49,54.98,44.1
SA18_ST153,94.97,100.0,100.0,100.0,8760,8760,8199,83.57,82.8,16.28
SA18_ST142,87.23,100.0,100.0,100.0,8753,7618,7541,57.1,56.58,42.5
SA18_ST135,85.58,100.0,100.0,100.0,8756,7453,7383,55.12,54.61,44.47
SA18_ST151,89.98,100.0,100.0,100.0,8751,7852,7803,66.45,65.83,33.24
SA18_ST162,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST147,88.23,100.0,100.0,100.0,8753,7706,7629,60.23,59.68,39.4
SA18_ST132,82.61,100.0,100.0,100.0,7323,7294,7241,47.99,47.55,51.53
SA18_ST143,87.51,100.0,100.0,100.0,8752,7639,7573,57.51,56.98,42.09
SA18_ST141,87.24,100.0,100.0,100.0,8756,7603,7547,57.5,56.97,42.1
SA18_ST139,86.75,100.0,100.0,100.0,8753,7534,7491,56.04,55.52,43.56
SA18_ST150,89.57,100.0,100.0,100.0,8752,7801,7761,64.75,64.16,34.92
SA18_ST145,87.92,100.0,100.0,100.0,8751,7680,7609,59.17,58.62,40.46
SA18_ST152,90.48,100.0,100.0,100.0,8751,7894,7851,68.53,67.9,31.18
SA18_ST149,89.12,100.0,100.0,100.0,8752,7765,7719,63.29,62.71,36.37
SA18_ST155,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST163,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST140,86.93,100.0,100.0,100.0,8755,7562,7509,56.6,56.08,43.0
SA18_ST134,84.91,100.0,100.0,100.0,8756,7386,7321,54.11,53.62,45.46
SA18_ST137,86.57,100.0,100.0,100.0,8753,7525,7480,56.0,55.48,43.6
SA18_ST138,86.73,100.0,100.0,100.0,8752,7527,7491,56.15,55.63,43.45
SA18_ST146,87.95,100.0,100.0,100.0,8752,7689,7610,59.18,58.63,40.45
SA18_ST158,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST133,84.36,100.0,100.0,100.0,8756,7348,7259,52.92,52.44,46.64
SA18_ST193,79.74,100.0,100.0,100.0,8760,6867,6821,55.74,55.22,43.85
SA18_ST191,99.55,100.0,100.0,100.0,8760,8760,8760,99.03,98.12,0.96
SA18_ST188,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST176,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST180,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST186,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST189,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST192,79.59,100.0,100.0,100.0,8760,6869,6787,56.61,56.09,42.99
SA18_ST168,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST185,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST174,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST167,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST183,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST194,80.11,100.0,100.0,100.0,8760,6915,6857,55.45,54.94,44.14
SA18_ST179,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST164,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST175,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST173,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST171,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST182,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.01
SA18_ST177,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST184,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST181,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST187,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST195,80.59,100.0,100.0,100.0,8760,6991,6895,55.43,54.92,44.15
SA18_ST172,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST166,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST169,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA18_ST170,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST178,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA18_ST190,100.0,100.0,100.0,100.0,8760,8760,8760,99.99,99.07,0.0
SA18_ST165,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.07,0.0
SA19_ST20,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA19_ST18,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA19_ST15,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA19_ST3,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA19_ST7,99.99,100.0,100.0,100.0,8760,8760,8759,100.0,99.08,0.0
SA19_ST13,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA19_ST16,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
SA19_ST19,100.0,100.0,100.0,100.0,8760,8760,8760,100.0,99.08,0.0
